id,Gender,Country,Age,Income,Marital-Status,workclass,credit-score,Learning,Tenure,Balance,Products,Education,Occupation,Target
5829,Male,Canada,38.0,180000.0,Never-married,Private,181302.0,4.0,4.0,106747.0,3.0,HS-Grad,Prof-specialty,0
5830,Female,Canada,32.0,200000.0,Separated,Without-pay,8479.0,3.0,3.0,102021.0,2.0,Some-college,Exec-managerial,0
5831,Male,Canada,34.0,220000.0,Separated,Without-pay,17875.0,3.0,3.0,103431.0,1.0,Bachelors,Craft-repair,1
5832,Female,Canada,34.0,240000.0,Separated,Daily-wages,-25.0,5.0,3.0,100000.0,2.0,Some-college,Exec-managerial,0
5833,Male,France,52.0,50000.0,Separated,Private,50717.0,4.0,4.0,101357.0,,Bachelors,Craft-repair,1
5834,Female,Australia,46.0,20000.0,Never-married,Private,16294.0,4.0,4.0,101600.0,3.0,HS-Grad,Farming-fishing,1
5835,Female,Germany,30.0,230000.0,Separated,Private,168708.0,4.0,4.0,110699.0,3.0,HS-Grad,Prof-specialty,0
5836,Male,Canada,36.0,60000.0,Separated,Self-emp-inc,104492.0,5.0,4.0,105200.0,3.0,Masters,Prof-specialty,0
5837,Male,Canada,28.0,30000.0,Separated,Private,29234.0,4.0,4.0,102000.0,3.0,HS-Grad,Prof-specialty,0
5838,Male,Australia,31.0,280000.0,Separated,Private,4821.0,4.0,4.0,101017.0,1.0,Bachelors,Craft-repair,0
5839,Male,Canada,31.0,80000.0,Separated,Self-emp-inc,61241.0,5.0,6.0,102515.0,3.0,HS-Grad,Prof-specialty,0
5840,Male,Canada,36.0,190000.0,Never-married,Without-pay,1779.0,3.0,3.0,101288.0,2.0,Some-college,Exec-managerial,0
5841,Female,Australia,34.0,500000.0,Separated,Private,175570.0,4.0,4.0,108734.0,3.0,HS-Grad,Prof-specialty,0
5842,Male,Canada,27.0,130000.0,Separated,Without-pay,339.0,3.0,3.0,100339.0,2.0,Some-college,Exec-managerial,0
5843,Male,Australia,36.0,80000.0,Separated,Private,19211.0,4.0,4.0,101337.0,3.0,HS-Grad,Prof-specialty,1
5844,Female,Canada,35.0,40000.0,Separated,Private,26801.0,4.0,4.0,110000.0,3.0,HS-Grad,Prof-specialty,0
5845,Male,France,53.0,30000.0,Separated,Private,24181.0,4.0,4.0,103000.0,1.0,Bachelors,Craft-repair,0
5846,Female,Canada,27.0,90000.0,Separated,Self-emp-inc,28206.0,6.0,4.0,100000.0,3.0,HS-Grad,Prof-specialty,1
5847,Female,Australia,38.0,240000.0,Never-married,Private,197231.0,4.0,4.0,106702.0,3.0,HS-Grad,Prof-specialty,0
5848,Female,Canada,36.0,210000.0,Never-married,Without-pay,0.0,5.0,3.0,101690.0,2.0,Some-college,Exec-managerial,0
5849,Female,Australia,28.0,70000.0,Separated,Private,68462.0,4.0,4.0,103100.0,3.0,HS-Grad,Prof-specialty,0
5850,Female,Australia,45.0,220000.0,Separated,Without-pay,990.0,3.0,3.0,100990.0,2.0,Some-college,Prof-specialty,0
5851,Female,Australia,55.0,230000.0,Never-married,Private,7302.0,,4.0,102001.0,3.0,HS-Grad,Prof-specialty,0
5852,Male,Canada,32.0,500000.0,Separated,Without-pay,11086.0,2.0,4.0,123008.0,3.0,HS-Grad,Prof-specialty,0
5853,Female,Australia,23.0,20000.0,Separated,Private,11995.0,6.0,4.0,101528.0,3.0,HS-Grad,Prof-specialty,1
5854,Female,Canada,35.0,100000.0,Separated,Private,99031.0,4.0,4.0,103300.0,3.0,HS-Grad,Prof-specialty,0
5855,Female,France,39.0,120000.0,Never-married,Daily-wages,0.0,5.0,2.0,100000.0,,Bachelors,Craft-repair,1
5856,Female,Germany,36.0,360000.0,Separated,Daily-wages,15019.0,2.0,3.0,102074.0,3.0,HS-Grad,Prof-specialty,0
5857,Female,Canada,34.0,210000.0,Never-married,Without-pay,8289.0,3.0,3.0,116585.0,2.0,Some-college,Exec-managerial,0
5858,Male,Australia,28.0,20000.0,Separated,Private,17027.0,,4.0,101500.0,3.0,HS-Grad,Prof-specialty,0
5859,Male,France,44.0,80000.0,Separated,Private,78950.0,6.0,4.0,102815.0,3.0,Bachelors,Craft-repair,1
5860,Female,Australia,38.0,260000.0,Separated,Daily-wages,-2.0,2.0,2.0,100000.0,1.0,Bachelors,Craft-repair,0
5861,Male,Australia,33.0,30000.0,Separated,Self-emp-inc,31956.0,5.0,4.0,100000.0,3.0,HS-Grad,Prof-specialty,0
5862,Male,France,27.0,50000.0,Separated,Self-emp-inc,54529.0,6.0,6.0,101800.0,5.0,Masters,Adm-clerical,0
5863,Male,Australia,26.0,50000.0,Separated,Private,18838.0,4.0,3.0,100000.0,2.0,Some-college,Exec-managerial,0
5864,Female,Canada,47.0,360000.0,Never-married,Self-emp-inc,2500.0,6.0,2.0,100000.0,1.0,Bachelors,Craft-repair,1
5865,Female,France,48.0,50000.0,Never-married,Private,41842.0,4.0,4.0,101984.0,3.0,HS-Grad,Prof-specialty,1
5866,Female,Canada,33.0,350000.0,Separated,Private,314994.0,4.0,4.0,112695.0,3.0,HS-Grad,Prof-specialty,1
5867,Male,Canada,27.0,200000.0,Separated,Daily-wages,0.0,5.0,3.0,100000.0,3.0,Some-college,Exec-managerial,0
5868,Male,Australia,42.0,20000.0,Separated,Private,10690.0,,6.0,104854.0,3.0,HS-Grad,Prof-specialty,0
5869,Female,Canada,31.0,200000.0,Separated,Without-pay,1041.0,3.0,4.0,102000.0,,HS-Grad,Exec-managerial,0
5870,Male,Canada,37.0,450000.0,Divorced,Daily-wages,324.0,2.0,2.0,100303.0,1.0,Bachelors,Craft-repair,0
5871,Female,France,50.0,50000.0,Never-married,Without-pay,0.0,5.0,7.0,101381.0,5.0,Masters,Exec-managerial,1
5872,Female,France,42.0,10000.0,Never-married,Private,8965.0,6.0,4.0,101228.0,3.0,HS-Grad,Prof-specialty,1
5873,Female,Australia,23.0,140000.0,Separated,Private,21001.0,4.0,4.0,104000.0,3.0,HS-Grad,Prof-specialty,0
5874,Female,Australia,34.0,270000.0,Separated,Private,131310.0,4.0,4.0,106000.0,,HS-Grad,Prof-specialty,0
5875,Female,France,36.0,500000.0,Never-married,Daily-wages,27866.0,,2.0,101062.0,1.0,Bachelors,Craft-repair,0
5876,Female,Canada,30.0,50000.0,Never-married,Self-emp-inc,49061.0,5.0,4.0,101406.0,,HS-Grad,Prof-specialty,1
5877,Female,Australia,34.0,280000.0,Never-married,Private,82691.0,4.0,4.0,103500.0,3.0,HS-Grad,Prof-specialty,0
5878,Female,France,44.0,50000.0,Never-married,Self-emp-inc,19178.0,6.0,6.0,101500.0,5.0,Masters,Adm-clerical,1
5879,Female,Canada,26.0,80000.0,Separated,Private,29322.0,,4.0,103000.0,3.0,HS-Grad,Prof-specialty,1
5880,Female,Canada,25.0,20000.0,Separated,Self-emp-inc,20420.0,5.0,4.0,100002.0,3.0,HS-Grad,Prof-specialty,0
5881,Female,France,27.0,340000.0,Separated,Self-emp-inc,29221.0,5.0,4.0,100012.0,3.0,HS-Grad,Prof-specialty,0
5882,Male,Canada,28.0,170000.0,Separated,Private,56061.0,4.0,4.0,102051.0,3.0,HS-Grad,Prof-specialty,0
5883,Female,France,44.0,60000.0,Never-married,Private,32202.0,6.0,4.0,101802.0,3.0,HS-Grad,Prof-specialty,1
5884,Male,Australia,30.0,210000.0,Never-married,Private,85988.0,4.0,4.0,105000.0,5.0,HS-Grad,Prof-specialty,1
5885,Female,Australia,47.0,330000.0,Never-married,Daily-wages,0.0,5.0,2.0,100000.0,2.0,Some-college,Exec-managerial,0
5886,Female,Australia,22.0,20000.0,Separated,Self-emp-inc,14645.0,5.0,6.0,100000.0,5.0,HS-Grad,Prof-specialty,0
5887,Male,Australia,30.0,240000.0,Never-married,Without-pay,2816.0,3.0,3.0,107608.0,2.0,Some-college,Exec-managerial,0
5888,Male,Australia,58.0,20000.0,Never-married,Without-pay,21116.0,,6.0,121654.0,5.0,Some-college,Exec-managerial,0
5889,Male,Australia,22.0,20000.0,Never-married,Private,19356.0,4.0,4.0,101485.0,3.0,HS-Grad,Prof-specialty,0
5890,Male,Canada,29.0,140000.0,Separated,Private,137708.0,,4.0,105730.0,3.0,HS-Grad,Prof-specialty,0
5891,Female,Australia,36.0,220000.0,Never-married,Without-pay,396.0,3.0,3.0,101648.0,3.0,Some-college,Exec-managerial,1
5892,Female,Australia,23.0,70000.0,Separated,Private,44830.0,4.0,4.0,102100.0,3.0,HS-Grad,Prof-specialty,0
5893,Male,Canada,33.0,280000.0,Separated,Without-pay,898.0,3.0,3.0,100898.0,2.0,Some-college,Exec-managerial,1
5894,Female,Canada,28.0,320000.0,Separated,Daily-wages,0.0,2.0,2.0,100000.0,1.0,Bachelors,Craft-repair,0
5895,Female,Canada,24.0,60000.0,Separated,Private,60381.0,4.0,4.0,101639.0,3.0,HS-Grad,Prof-specialty,0
5896,Female,Canada,43.0,160000.0,Never-married,Without-pay,2980.0,3.0,3.0,102817.0,2.0,Some-college,Exec-managerial,1
5897,Female,Australia,29.0,240000.0,Separated,Private,17486.0,4.0,4.0,105005.0,3.0,HS-Grad,Prof-specialty,0
5898,Female,Canada,28.0,180000.0,Separated,Without-pay,2393.0,3.0,3.0,105461.0,3.0,Some-college,Exec-managerial,0
5899,Female,Australia,34.0,50000.0,Never-married,Without-pay,2738.0,3.0,3.0,108199.0,,Some-college,Exec-managerial,0
5900,Male,Australia,38.0,50000.0,Never-married,Without-pay,1930.0,3.0,3.0,100305.0,2.0,HS-Grad,Exec-managerial,0
5901,Female,Canada,39.0,330000.0,Separated,Without-pay,1972.0,3.0,3.0,101586.0,,Some-college,Exec-managerial,1
5902,Male,Australia,27.0,60000.0,Separated,Private,58982.0,4.0,4.0,102097.0,3.0,HS-Grad,Prof-specialty,0
5903,Male,France,31.0,270000.0,Separated,Private,188929.0,4.0,4.0,110089.0,3.0,HS-Grad,Prof-specialty,0
5904,Female,Australia,25.0,200000.0,Separated,Daily-wages,22701.0,2.0,3.0,100000.0,2.0,HS-Grad,Exec-managerial,0
5905,Female,France,28.0,390000.0,Never-married,Private,129002.0,4.0,4.0,105000.0,3.0,HS-Grad,Prof-specialty,1
5906,Female,Canada,29.0,450000.0,Never-married,Private,72622.0,4.0,4.0,102000.0,3.0,HS-Grad,Prof-specialty,0
5907,Female,Canada,40.0,300000.0,Never-married,Daily-wages,1529.0,2.0,2.0,103717.0,1.0,Bachelors,Craft-repair,0
5908,Female,Australia,27.0,50000.0,Never-married,Private,7439.0,4.0,3.0,101028.0,2.0,Some-college,Exec-managerial,1
5909,Female,Australia,44.0,500000.0,Never-married,Private,193136.0,4.0,4.0,106610.0,3.0,HS-Grad,Prof-specialty,0
5910,Female,Canada,40.0,360000.0,Never-married,Self-emp-inc,108399.0,6.0,6.0,100000.0,5.0,HS-Grad,Prof-specialty,1
5911,Male,Canada,53.0,450000.0,Never-married,Without-pay,3873.0,3.0,3.0,103128.0,2.0,Some-college,Prof-specialty,0
5912,Male,France,49.0,360000.0,Never-married,Private,170792.0,4.0,4.0,105729.0,3.0,HS-Grad,Prof-specialty,0
5913,Female,Australia,30.0,70000.0,Separated,Private,29773.0,6.0,4.0,101550.0,5.0,HS-Grad,Prof-specialty,1
5914,Male,Canada,30.0,60000.0,Separated,Without-pay,15380.0,4.0,4.0,104147.0,3.0,HS-Grad,Prof-specialty,0
5915,Male,France,64.0,150000.0,Never-married,Private,56852.0,4.0,4.0,102688.0,3.0,HS-Grad,Prof-specialty,0
5916,Female,France,46.0,100000.0,Separated,Without-pay,3780.0,,3.0,100000.0,5.0,Masters,Exec-managerial,0
5917,Female,France,30.0,360000.0,Never-married,Without-pay,-16.0,5.0,3.0,101637.0,2.0,Some-college,Prof-specialty,0
5918,Male,France,23.0,90000.0,Separated,Self-emp-inc,92154.0,7.0,4.0,100000.0,3.0,HS-Grad,Prof-specialty,1
5919,Female,Australia,27.0,260000.0,Never-married,Private,71865.0,4.0,4.0,105000.0,3.0,HS-Grad,Prof-specialty,0
5920,Male,Australia,25.0,50000.0,Separated,Private,48885.0,,4.0,102200.0,3.0,HS-Grad,Prof-specialty,1
5921,Female,Canada,36.0,150000.0,Separated,Private,20755.0,,6.0,104938.0,3.0,HS-Grad,Prof-specialty,0
5922,Female,Australia,22.0,50000.0,Separated,Private,49619.0,4.0,4.0,101836.0,3.0,HS-Grad,Prof-specialty,0
5923,Female,Australia,25.0,90000.0,Separated,Private,28276.0,4.0,4.0,101505.0,3.0,Some-college,Exec-managerial,0
5924,Male,Australia,24.0,60000.0,Separated,Without-pay,836.0,3.0,3.0,100836.0,3.0,HS-Grad,Exec-managerial,0
5925,Female,Australia,32.0,210000.0,Separated,Daily-wages,0.0,2.0,2.0,100000.0,1.0,Bachelors,Craft-repair,0
5926,Male,Canada,35.0,150000.0,Separated,Private,150359.0,4.0,4.0,115000.0,3.0,HS-Grad,Prof-specialty,0
5927,Male,France,36.0,50000.0,Never-married,Private,74969.0,4.0,4.0,102846.0,3.0,HS-Grad,Prof-specialty,1
5928,Female,Australia,41.0,220000.0,Never-married,Private,143660.0,4.0,4.0,105005.0,3.0,HS-Grad,Prof-specialty,0
5929,Female,Russia,22.0,20000.0,Separated,Private,19568.0,4.0,4.0,104641.0,3.0,HS-Grad,Prof-specialty,1
5930,Female,Canada,25.0,50000.0,Separated,Self-emp-inc,47054.0,5.0,6.0,102000.0,5.0,Masters,Adm-clerical,1
5931,Female,France,46.0,280000.0,Separated,Daily-wages,1401.0,2.0,2.0,105201.0,1.0,Bachelors,Craft-repair,0
5932,Female,France,32.0,120000.0,Separated,Private,67876.0,4.0,4.0,103120.0,3.0,HS-Grad,Prof-specialty,0
5933,Male,Canada,40.0,20000.0,Never-married,Private,30832.0,4.0,4.0,103500.0,3.0,HS-Grad,Prof-specialty,0
5934,Female,Australia,34.0,210000.0,Separated,Private,63672.0,4.0,4.0,102200.0,3.0,HS-Grad,Prof-specialty,0
5935,Male,Canada,44.0,500000.0,Never-married,Without-pay,6723.0,3.0,3.0,117410.0,2.0,Some-college,Exec-managerial,0
5936,Female,Canada,27.0,150000.0,Separated,Daily-wages,0.0,2.0,2.0,100610.0,1.0,Bachelors,Craft-repair,0
5937,Female,Canada,29.0,200000.0,Separated,Private,7523.0,4.0,4.0,103000.0,3.0,HS-Grad,Prof-specialty,0
5938,Female,Australia,37.0,290000.0,Separated,Private,140599.0,6.0,4.0,113010.0,3.0,HS-Grad,Prof-specialty,1
5939,Female,Canada,44.0,200000.0,Never-married,Private,188553.0,6.0,4.0,108011.0,3.0,HS-Grad,Prof-specialty,0
5940,Female,Australia,37.0,200000.0,Separated,Private,214261.0,6.0,4.0,108000.0,3.0,HS-Grad,Prof-specialty,0
5941,Male,Australia,30.0,220000.0,Separated,Self-emp-inc,105348.0,5.0,6.0,104268.0,5.0,Masters,Adm-clerical,1
5942,Female,Australia,34.0,480000.0,Separated,Private,489305.0,4.0,4.0,118231.0,3.0,HS-Grad,Prof-specialty,1
5943,Male,Canada,45.0,500000.0,Never-married,Without-pay,1366.0,3.0,3.0,109543.0,2.0,Some-college,Exec-managerial,0
5944,Female,Australia,37.0,180000.0,Never-married,Private,88275.0,4.0,4.0,102800.0,3.0,HS-Grad,Prof-specialty,0
5945,Female,Australia,33.0,180000.0,Separated,Private,10083.0,4.0,4.0,101600.0,2.0,Some-college,Prof-specialty,0
5946,Female,Canada,26.0,200000.0,Separated,Private,156786.0,4.0,2.0,100179.0,1.0,Bachelors,Craft-repair,0
5947,Female,France,24.0,50000.0,Never-married,Private,44742.0,4.0,4.0,101737.0,3.0,HS-Grad,Prof-specialty,0
5948,Female,Australia,27.0,40000.0,Never-married,Self-emp-inc,11310.0,5.0,4.0,100000.0,3.0,HS-Grad,Prof-specialty,0
5949,Female,Australia,28.0,90000.0,Never-married,Private,59694.0,4.0,4.0,102852.0,3.0,HS-Grad,Prof-specialty,0
5950,Male,France,40.0,200000.0,Separated,Without-pay,6154.0,3.0,3.0,106000.0,2.0,Bachelors,Exec-managerial,0
5951,Female,France,38.0,350000.0,Never-married,Daily-wages,362.0,2.0,3.0,100792.0,3.0,HS-Grad,Prof-specialty,0
5952,Male,Australia,30.0,200000.0,Separated,Daily-wages,48492.0,2.0,2.0,120294.0,1.0,Bachelors,Craft-repair,1
5953,Female,Canada,29.0,150000.0,Separated,Private,78044.0,4.0,4.0,102000.0,3.0,HS-Grad,Prof-specialty,0
5954,Female,Australia,40.0,210000.0,Never-married,Private,41826.0,4.0,4.0,101520.0,3.0,HS-Grad,Prof-specialty,0
5955,Female,Canada,43.0,360000.0,Never-married,Daily-wages,0.0,5.0,2.0,100000.0,1.0,Bachelors,Craft-repair,0
5956,Female,Canada,32.0,500000.0,Separated,Private,253767.0,4.0,4.0,110000.0,3.0,HS-Grad,Prof-specialty,0
5957,Female,Australia,34.0,110000.0,Separated,Private,93039.0,4.0,4.0,104500.0,,HS-Grad,Prof-specialty,0
5958,Female,Australia,46.0,50000.0,Divorced,Private,44076.0,4.0,4.0,101810.0,3.0,HS-Grad,Prof-specialty,0
5959,Female,Canada,26.0,100000.0,Separated,Private,91857.0,4.0,4.0,103572.0,3.0,HS-Grad,Prof-specialty,0
5960,Male,Australia,41.0,50000.0,Divorced,Private,31197.0,4.0,4.0,104590.0,3.0,HS-Grad,Prof-specialty,0
5961,Female,Australia,29.0,230000.0,Never-married,Self-emp-inc,113218.0,5.0,4.0,104800.0,3.0,HS-Grad,Prof-specialty,0
5962,Female,Australia,33.0,270000.0,Never-married,Without-pay,11489.0,3.0,3.0,108874.0,2.0,Some-college,Prof-specialty,0
5963,Male,France,32.0,280000.0,Never-married,Private,158798.0,4.0,4.0,106000.0,3.0,HS-Grad,Prof-specialty,1
5964,Female,Australia,26.0,60000.0,Separated,Private,57171.0,4.0,4.0,102464.0,3.0,HS-Grad,Prof-specialty,0
5965,Female,France,41.0,50000.0,Never-married,Private,46456.0,4.0,4.0,101760.0,3.0,HS-Grad,Prof-specialty,0
5966,Female,France,43.0,130000.0,Never-married,Private,32667.0,4.0,4.0,102000.0,3.0,HS-Grad,Prof-specialty,0
5967,Female,Australia,22.0,50000.0,Separated,Self-emp-inc,5139.0,5.0,4.0,100000.0,3.0,HS-Grad,Adm-clerical,0
5968,Female,Australia,25.0,120000.0,Never-married,Private,79108.0,4.0,4.0,103000.0,3.0,HS-Grad,Craft-repair,0
5969,Female,Canada,35.0,170000.0,Separated,Without-pay,897.0,3.0,3.0,100861.0,2.0,Some-college,Prof-specialty,0
5970,Female,Australia,32.0,80000.0,Separated,Private,50189.0,4.0,4.0,110000.0,3.0,HS-Grad,Prof-specialty,0
5971,Male,Australia,33.0,500000.0,Never-married,Private,5322.0,4.0,4.0,101125.0,3.0,HS-Grad,Prof-specialty,0
5972,Female,Canada,23.0,50000.0,Separated,Without-pay,1413.0,3.0,3.0,100000.0,,HS-Grad,Exec-managerial,0
5973,Female,France,46.0,50000.0,Never-married,Private,48797.0,,4.0,102000.0,3.0,Bachelors,Craft-repair,0
5974,Female,Australia,46.0,20000.0,Never-married,Self-emp-inc,4426.0,5.0,6.0,100000.0,2.0,HS-Grad,Exec-managerial,1
5975,Female,Canada,33.0,360000.0,Separated,Without-pay,1616.0,3.0,3.0,103700.0,3.0,HS-Grad,Exec-managerial,0
5976,Female,Australia,21.0,20000.0,Separated,Without-pay,18763.0,3.0,6.0,114410.0,5.0,Some-college,Exec-managerial,0
5977,Male,Australia,32.0,360000.0,Never-married,Without-pay,942.0,3.0,3.0,103678.0,3.0,HS-Grad,Exec-managerial,0
5978,Male,Australia,44.0,50000.0,Separated,Private,49120.0,4.0,4.0,102504.0,3.0,HS-Grad,Prof-specialty,0
5979,Female,Australia,34.0,20000.0,Separated,Private,18649.0,4.0,4.0,101700.0,3.0,HS-Grad,Prof-specialty,0
5980,Female,Canada,36.0,450000.0,Never-married,Daily-wages,3961.0,2.0,2.0,102495.0,1.0,Bachelors,Craft-repair,0
5981,Male,Canada,23.0,30000.0,Separated,Private,30287.0,4.0,4.0,101496.0,3.0,HS-Grad,Prof-specialty,0
5982,Male,Australia,24.0,60000.0,Separated,Private,60753.0,4.0,4.0,102800.0,3.0,HS-Grad,Adm-clerical,0
5983,Female,Australia,24.0,70000.0,Separated,Private,65508.0,,6.0,104000.0,3.0,HS-Grad,Prof-specialty,1
5984,Female,Australia,27.0,140000.0,Separated,Private,124753.0,4.0,4.0,103626.0,3.0,HS-Grad,Prof-specialty,0
5985,Male,Canada,24.0,40000.0,Separated,Self-emp-inc,28926.0,5.0,4.0,100000.0,3.0,HS-Grad,Farming-fishing,1
5986,Female,Australia,24.0,70000.0,Separated,Private,66915.0,4.0,4.0,103167.0,3.0,HS-Grad,Prof-specialty,0
5987,Female,France,56.0,20000.0,Never-married,Private,12685.0,4.0,4.0,101188.0,3.0,HS-Grad,Prof-specialty,0
5988,Male,Australia,51.0,200000.0,Never-married,Without-pay,206.0,6.0,3.0,102522.0,2.0,Some-college,Exec-managerial,1
5989,Female,Australia,39.0,20000.0,Never-married,Self-emp-inc,14112.0,5.0,6.0,103520.0,,Some-college,Exec-managerial,0
5990,Female,Australia,42.0,150000.0,Never-married,Private,15878.0,4.0,4.0,101300.0,3.0,Masters,Prof-specialty,0
5991,Male,Australia,23.0,10000.0,Separated,Self-emp-inc,2400.0,6.0,11.0,100000.0,10.0,Preschool,Protective-serv,1
5992,Female,France,50.0,290000.0,Never-married,Self-emp-inc,173564.0,5.0,6.0,107000.0,5.0,Masters,Prof-specialty,0
5993,Male,Australia,48.0,290000.0,Never-married,Private,224662.0,4.0,4.0,110160.0,3.0,HS-Grad,Prof-specialty,0
5994,Male,Australia,29.0,80000.0,Separated,Private,11894.0,4.0,4.0,101284.0,3.0,HS-Grad,Prof-specialty,0
5995,Male,Australia,30.0,50000.0,Separated,Without-pay,-264.0,5.0,6.0,100528.0,2.0,Some-college,Craft-repair,0
5996,Male,Canada,42.0,130000.0,Never-married,Private,23970.0,4.0,4.0,101288.0,3.0,HS-Grad,Prof-specialty,0
5997,Female,Australia,25.0,110000.0,Separated,Private,111115.0,4.0,4.0,106000.0,3.0,HS-Grad,Prof-specialty,0
5998,Female,France,56.0,210000.0,Separated,Without-pay,27316.0,4.0,3.0,115316.0,2.0,Some-college,Prof-specialty,0
5999,Male,Canada,28.0,30000.0,Separated,Private,23837.0,4.0,4.0,101800.0,3.0,Masters,Prof-specialty,0
6000,Female,Australia,34.0,80000.0,Never-married,Without-pay,1383.0,3.0,3.0,105030.0,2.0,HS-Grad,Exec-managerial,0
6001,Female,Australia,42.0,140000.0,Never-married,Private,156062.0,4.0,4.0,105750.0,3.0,HS-Grad,Prof-specialty,0
6002,Female,Canada,25.0,80000.0,Separated,Self-emp-inc,45031.0,7.0,6.0,103100.0,5.0,Masters,Adm-clerical,1
6003,Female,Australia,27.0,280000.0,Separated,Self-emp-inc,297192.0,,4.0,100000.0,,HS-Grad,Prof-specialty,0
6004,Male,Australia,29.0,360000.0,Never-married,Private,18454.0,,4.0,106028.0,2.0,HS-Grad,Prof-specialty,0
6005,Male,France,29.0,140000.0,Separated,Private,7307.0,,4.0,105000.0,3.0,HS-Grad,Prof-specialty,0
6006,Female,Canada,28.0,400000.0,Never-married,Without-pay,8716.0,3.0,3.0,100211.0,2.0,Some-college,Prof-specialty,0
6007,Female,France,43.0,180000.0,Never-married,Daily-wages,1242.0,2.0,2.0,100000.0,1.0,Bachelors,Craft-repair,0
6008,Female,France,26.0,50000.0,Separated,Self-emp-inc,33457.0,6.0,6.0,101900.0,5.0,Masters,Adm-clerical,1
6009,Female,Canada,29.0,230000.0,Separated,Without-pay,0.0,5.0,3.0,100162.0,,HS-Grad,Prof-specialty,0
6010,Female,Canada,24.0,50000.0,Separated,Private,48712.0,4.0,4.0,102269.0,3.0,HS-Grad,Prof-specialty,0
6011,Female,Australia,31.0,60000.0,Never-married,Private,47000.0,4.0,4.0,103000.0,,Masters,Adm-clerical,0
6012,Female,Spain,40.0,230000.0,Separated,Daily-wages,0.0,2.0,3.0,100000.0,2.0,HS-Grad,Prof-specialty,0
6013,Male,Australia,39.0,30000.0,Never-married,Private,29493.0,,4.0,102006.0,3.0,HS-Grad,Prof-specialty,1
6014,Female,Canada,64.0,390000.0,Never-married,Daily-wages,0.0,5.0,2.0,100000.0,,Bachelors,Exec-managerial,1
6015,Male,Canada,40.0,350000.0,Never-married,Private,63200.0,4.0,3.0,104150.0,2.0,HS-Grad,Prof-specialty,0
6016,Female,Canada,36.0,450000.0,Never-married,Without-pay,0.0,5.0,3.0,102500.0,1.0,Bachelors,Craft-repair,0
6017,Male,Canada,23.0,20000.0,Separated,Self-emp-inc,5996.0,,6.0,101300.0,5.0,Masters,Adm-clerical,1
6018,Male,Australia,24.0,20000.0,Separated,Private,15940.0,4.0,4.0,103572.0,3.0,Bachelors,Craft-repair,0
6019,Female,France,34.0,120000.0,Never-married,Without-pay,0.0,2.0,3.0,100360.0,2.0,Some-college,Craft-repair,0
6020,Female,Australia,48.0,500000.0,Separated,Without-pay,77461.0,3.0,3.0,168781.0,2.0,Some-college,Exec-managerial,0
6021,Female,Australia,27.0,20000.0,Separated,Private,15248.0,4.0,4.0,101265.0,3.0,HS-Grad,Prof-specialty,0
6022,Female,Australia,22.0,30000.0,Never-married,Private,26846.0,6.0,4.0,102000.0,3.0,HS-Grad,Prof-specialty,1
6023,Female,Australia,23.0,50000.0,Separated,Private,45078.0,4.0,4.0,103000.0,3.0,HS-Grad,Prof-specialty,0
6024,Female,France,22.0,30000.0,Separated,Without-pay,-854.0,,4.0,133404.0,2.0,HS-Grad,Exec-managerial,0
6025,Male,Australia,59.0,170000.0,Never-married,Self-emp-inc,44619.0,6.0,6.0,101800.0,,Masters,Adm-clerical,1
6026,Male,Canada,45.0,270000.0,Never-married,Without-pay,0.0,5.0,3.0,100278.0,2.0,Some-college,Exec-managerial,0
6027,Female,Australia,49.0,50000.0,Divorced,Private,45681.0,4.0,4.0,101209.0,3.0,HS-Grad,Adm-clerical,0
6028,Male,Australia,32.0,10000.0,Separated,Self-emp-inc,9001.0,5.0,4.0,100000.0,3.0,HS-Grad,Prof-specialty,1
